date,city,aqi,pm25,ozone,no2,co
2020-10-29,Chicago,67,11.2,0.05,0.034,0.34
2020-10-30,Chicago,61,12.0,0.043,0.022,0.52
2020-10-31,Chicago,54,12.9,0.03,0.026,0.53
2020-11-01,Chicago,63,8.8,0.034,0.038,0.35
2020-11-02,Chicago,59,8.1,0.054,0.026,0.4
2020-11-03,Chicago,59,6.7,0.056,0.034,0.5
2020-11-04,Chicago,55,10.3,0.029,0.028,0.47
2020-11-05,Chicago,69,9.8,0.042,0.027,0.65
2020-11-06,Chicago,51,12.6,0.042,0.034,0.35
2020-11-07,Chicago,49,12.7,0.041,0.033,0.37
2020-11-08,Chicago,73,12.0,0.064,0.026,0.49
2020-11-09,Chicago,69,19.3,0.054,0.048,0.64
2020-11-10,Chicago,41,10.8,0.023,0.018,0.24
2020-11-11,Chicago,52,13.0,0.032,0.031,0.46
2020-11-12,Chicago,62,11.0,0.056,0.042,0.53
2020-11-13,Chicago,68,11.6,0.054,0.038,0.59
2020-11-14,Chicago,51,8.2,0.046,0.017,0.45
2020-11-15,Chicago,53,7.2,0.028,0.032,0.36
2020-11-16,Chicago,74,20.8,0.051,0.035,0.44
2020-11-17,Chicago,59,10.0,0.03,0.04,0.31
2020-11-18,Chicago,45,8.6,0.037,0.014,0.41
2020-11-19,Chicago,80,19.0,0.061,0.027,0.62
2020-11-20,Chicago,52,14.2,0.039,0.026,0.31
2020-11-21,Chicago,57,6.2,0.047,0.038,0.42
2020-11-22,Chicago,61,18.0,0.056,0.042,0.35
2020-11-23,Chicago,66,15.9,0.038,0.025,0.39
2020-11-24,Chicago,76,15.3,0.067,0.024,0.56
2020-11-25,Chicago,50,10.8,0.044,0.025,0.38
2020-11-26,Chicago,64,15.7,0.059,0.029,0.49
2020-11-27,Chicago,43,5.9,0.042,0.021,0.29
2020-11-28,Chicago,66,14.6,0.034,0.029,0.55
2020-11-29,Chicago,79,19.4,0.067,0.045,0.55
2020-11-30,Chicago,76,22.2,0.056,0.047,0.71
2020-12-01,Chicago,70,15.8,0.062,0.044,0.63
2020-12-02,Chicago,39,5.8,0.037,0.027,0.33
2020-12-03,Chicago,41,11.1,0.021,0.024,0.38
2020-12-04,Chicago,69,16.2,0.038,0.045,0.47
2020-12-05,Chicago,64,17.0,0.034,0.033,0.5
2020-12-06,Chicago,70,17.0,0.05,0.038,0.69
2020-12-07,Chicago,63,11.7,0.052,0.035,0.38
2020-12-08,Chicago,63,10.0,0.049,0.027,0.55
2020-12-09,Chicago,55,6.4,0.045,0.023,0.3
2020-12-10,Chicago,70,12.9,0.049,0.044,0.53
2020-12-11,Chicago,55,10.9,0.028,0.021,0.4
2020-12-12,Chicago,59,11.5,0.037,0.025,0.36
2020-12-13,Chicago,71,13.1,0.045,0.025,0.7
2020-12-14,Chicago,72,14.9,0.038,0.047,0.56
2020-12-15,Chicago,69,19.1,0.068,0.048,0.37
2020-12-16,Chicago,67,9.7,0.043,0.034,0.58
2020-12-17,Chicago,75,13.6,0.045,0.031,0.49
2020-12-18,Chicago,89,22.3,0.078,0.058,0.65
2020-12-19,Chicago,79,9.1,0.057,0.044,0.52
2020-12-20,Chicago,54,13.5,0.032,0.034,0.54
2020-12-21,Chicago,51,5.5,0.031,0.025,0.33
2020-12-22,Chicago,72,18.6,0.059,0.035,0.71
2020-12-23,Chicago,61,16.8,0.047,0.025,0.59
2020-12-24,Chicago,68,7.4,0.049,0.039,0.65
2020-12-25,Chicago,68,11.5,0.046,0.042,0.41
2020-12-26,Chicago,66,13.4,0.035,0.045,0.54
2020-12-27,Chicago,59,11.9,0.055,0.026,0.47
2020-12-28,Chicago,84,16.7,0.074,0.056,0.76
2020-12-29,Chicago,62,8.7,0.06,0.04,0.34
2020-12-30,Chicago,80,12.2,0.044,0.05,0.75
2020-12-31,Chicago,66,11.8,0.036,0.033,0.57
2021-01-01,Chicago,66,11.9,0.06,0.022,0.39
2021-01-02,Chicago,89,19.3,0.064,0.059,0.52
2021-01-03,Chicago,61,10.2,0.06,0.029,0.57
2021-01-04,Chicago,91,11.2,0.082,0.05,0.72
2021-01-05,Chicago,74,11.2,0.051,0.044,0.4
2021-01-06,Chicago,84,16.7,0.083,0.055,0.51
2021-01-07,Chicago,76,21.8,0.039,0.053,0.38
2021-01-08,Chicago,88,24.2,0.053,0.032,0.45
2021-01-09,Chicago,77,8.3,0.065,0.049,0.57
2021-01-10,Chicago,80,20.1,0.067,0.051,0.42
2021-01-11,Chicago,68,17.1,0.055,0.046,0.42
2021-01-12,Chicago,74,8.2,0.047,0.031,0.52
2021-01-13,Chicago,70,20.1,0.064,0.036,0.49
2021-01-14,Chicago,62,15.3,0.035,0.037,0.4
2021-01-15,Chicago,80,22.7,0.071,0.036,0.68
2021-01-16,Chicago,73,18.5,0.051,0.046,0.37
2021-01-17,Chicago,84,17.0,0.083,0.046,0.43
2021-01-18,Chicago,81,10.8,0.044,0.027,0.76
2021-01-19,Chicago,78,19.3,0.072,0.041,0.66
2021-01-20,Chicago,73,14.4,0.041,0.036,0.7
2021-01-21,Chicago,80,13.8,0.049,0.051,0.51
2021-01-22,Chicago,100,17.5,0.085,0.054,0.79
2021-01-23,Chicago,81,11.2,0.041,0.052,0.52
2021-01-24,Chicago,83,15.4,0.045,0.056,0.67
2021-01-25,Chicago,92,15.5,0.089,0.062,0.78
2021-01-26,Chicago,89,14.4,0.066,0.041,0.74
2021-01-27,Chicago,83,14.6,0.063,0.029,0.61
2021-01-28,Chicago,89,18.7,0.08,0.052,0.66
2021-01-29,Chicago,75,17.4,0.066,0.038,0.71
2021-01-30,Chicago,87,21.9,0.078,0.046,0.72
2021-01-31,Chicago,76,19.4,0.044,0.031,0.4
2021-02-01,Chicago,83,24.3,0.043,0.028,0.74
2021-02-02,Chicago,88,26.2,0.085,0.052,0.55
2021-02-03,Chicago,86,18.6,0.07,0.035,0.55
2021-02-04,Chicago,105,17.5,0.057,0.055,0.83
2021-02-05,Chicago,91,17.8,0.079,0.042,0.73
2021-02-06,Chicago,98,25.4,0.049,0.053,0.59
2021-02-07,Chicago,72,15.5,0.07,0.024,0.49
2021-02-08,Chicago,99,20.8,0.09,0.038,0.82
2021-02-09,Chicago,91,11.8,0.05,0.031,0.52
2021-02-10,Chicago,79,13.1,0.063,0.027,0.66
2021-02-11,Chicago,87,13.4,0.084,0.051,0.76
2021-02-12,Chicago,92,16.4,0.092,0.062,0.69
2021-02-13,Chicago,99,14.4,0.06,0.049,0.78
2021-02-14,Chicago,93,11.6,0.074,0.064,0.76
2021-02-15,Chicago,56,16.1,0.045,0.035,0.52
2021-02-16,Chicago,80,21.7,0.065,0.024,0.57
2021-02-17,Chicago,92,21.9,0.083,0.044,0.46
2021-02-18,Chicago,74,13.7,0.066,0.033,0.62
2021-02-19,Chicago,84,22.0,0.078,0.048,0.82
2021-02-20,Chicago,74,14.1,0.064,0.03,0.62
2021-02-21,Chicago,89,14.8,0.063,0.038,0.84
2021-02-22,Chicago,85,17.2,0.052,0.035,0.71
2021-02-23,Chicago,62,15.5,0.039,0.025,0.33
2021-02-24,Chicago,92,19.4,0.052,0.036,0.69
2021-02-25,Chicago,95,12.3,0.084,0.029,0.61
2021-02-26,Chicago,104,22.7,0.074,0.048,0.99
2021-02-27,Chicago,101,28.9,0.061,0.038,0.64
2021-02-28,Chicago,101,17.5,0.073,0.064,0.57
2021-03-01,Chicago,91,25.6,0.065,0.039,0.73
2021-03-02,Chicago,106,13.3,0.071,0.072,0.78
2021-03-03,Chicago,113,18.1,0.074,0.056,0.84
2021-03-04,Chicago,85,11.2,0.067,0.045,0.76
2021-03-05,Chicago,87,13.7,0.046,0.043,0.75
2021-03-06,Chicago,69,10.7,0.043,0.022,0.62
2021-03-07,Chicago,96,19.8,0.094,0.051,0.82
2021-03-08,Chicago,103,11.5,0.07,0.064,0.73
2021-03-09,Chicago,92,11.6,0.068,0.05,0.83
2021-03-10,Chicago,92,25.3,0.056,0.048,0.9
2021-03-11,Chicago,91,16.0,0.046,0.033,0.8
2021-03-12,Chicago,83,12.8,0.056,0.028,0.77
2021-03-13,Chicago,74,14.4,0.039,0.025,0.51
2021-03-14,Chicago,95,14.5,0.077,0.04,0.74
2021-03-15,Chicago,98,25.7,0.079,0.038,0.9
2021-03-16,Chicago,104,18.8,0.089,0.047,0.54
2021-03-17,Chicago,98,13.5,0.071,0.064,0.95
2021-03-18,Chicago,83,14.7,0.051,0.032,0.78
2021-03-19,Chicago,99,13.2,0.059,0.066,0.82
2021-03-20,Chicago,88,19.3,0.085,0.047,0.61
2021-03-21,Chicago,99,13.9,0.095,0.069,0.8
2021-03-22,Chicago,97,15.9,0.05,0.036,0.63
2021-03-23,Chicago,93,15.9,0.068,0.05,0.9
2021-03-24,Chicago,86,17.1,0.065,0.057,0.75
2021-03-25,Chicago,91,19.1,0.087,0.034,0.53
2021-03-26,Chicago,90,26.7,0.07,0.05,0.9
2021-03-27,Chicago,85,16.6,0.079,0.059,0.81
2021-03-28,Chicago,98,16.5,0.061,0.06,0.73
2021-03-29,Chicago,89,18.0,0.07,0.041,0.61
2021-03-30,Chicago,94,12.6,0.063,0.045,0.84
2021-03-31,Chicago,97,26.9,0.085,0.062,0.97
2021-04-01,Chicago,80,22.6,0.048,0.055,0.59
2021-04-02,Chicago,99,20.5,0.093,0.043,0.84
2021-04-03,Chicago,109,16.2,0.108,0.063,0.74
2021-04-04,Chicago,94,14.5,0.077,0.042,0.85
2021-04-05,Chicago,102,20.3,0.073,0.034,0.7
2021-04-06,Chicago,91,9.1,0.068,0.03,0.9
2021-04-07,Chicago,70,12.7,0.051,0.029,0.61
2021-04-08,Chicago,116,15.2,0.07,0.053,0.62
2021-04-09,Chicago,103,29.4,0.056,0.065,0.58
2021-04-10,Chicago,93,10.0,0.082,0.029,0.91
2021-04-11,Chicago,103,23.0,0.1,0.06,0.66
2021-04-12,Chicago,80,9.6,0.074,0.032,0.55
2021-04-13,Chicago,94,23.4,0.058,0.042,0.54
2021-04-14,Chicago,100,13.4,0.088,0.035,0.87
2021-04-15,Chicago,107,15.0,0.062,0.052,0.72
2021-04-16,Chicago,76,11.5,0.069,0.049,0.43
2021-04-17,Chicago,98,13.4,0.072,0.036,0.83
2021-04-18,Chicago,93,26.6,0.092,0.031,0.54
2021-04-19,Chicago,70,17.3,0.069,0.04,0.69
2021-04-20,Chicago,88,10.4,0.076,0.033,0.62
2021-04-21,Chicago,99,25.3,0.097,0.044,0.89
2021-04-22,Chicago,103,13.7,0.062,0.053,0.7
2021-04-23,Chicago,94,10.2,0.065,0.042,0.66
2021-04-24,Chicago,89,16.7,0.06,0.054,0.73
2021-04-25,Chicago,105,22.0,0.097,0.062,0.76
2021-04-26,Chicago,87,22.6,0.052,0.034,0.52
2021-04-27,Chicago,106,21.4,0.055,0.041,0.97
2021-04-28,Chicago,83,8.5,0.052,0.043,0.53
2021-04-29,Chicago,89,12.9,0.049,0.033,0.5
2021-04-30,Chicago,99,23.7,0.05,0.066,0.72
2021-05-01,Chicago,97,15.5,0.069,0.039,0.67
2021-05-02,Chicago,86,24.7,0.085,0.033,0.74
2021-05-03,Chicago,97,20.4,0.079,0.047,0.57
2021-05-04,Chicago,108,11.7,0.066,0.061,1.05
2021-05-05,Chicago,90,26.7,0.056,0.03,0.67
2021-05-06,Chicago,94,18.6,0.079,0.041,0.68
2021-05-07,Chicago,70,14.3,0.066,0.025,0.69
2021-05-08,Chicago,85,23.7,0.07,0.038,0.6
2021-05-09,Chicago,85,17.5,0.045,0.041,0.55
2021-05-10,Chicago,89,13.2,0.051,0.027,0.64
2021-05-11,Chicago,91,23.2,0.053,0.051,0.74
2021-05-12,Chicago,94,17.4,0.082,0.033,0.79
2021-05-13,Chicago,94,11.1,0.076,0.037,0.53
2021-05-14,Chicago,86,9.7,0.061,0.051,0.71
2021-05-15,Chicago,93,25.7,0.081,0.037,0.67
2021-05-16,Chicago,106,25.1,0.094,0.035,0.85
2021-05-17,Chicago,87,23.1,0.052,0.047,0.49
2021-05-18,Chicago,102,21.8,0.059,0.054,0.56
2021-05-19,Chicago,90,9.3,0.051,0.033,0.69
2021-05-20,Chicago,100,22.9,0.073,0.046,0.87
2021-05-21,Chicago,76,17.6,0.038,0.029,0.69
2021-05-22,Chicago,79,11.5,0.076,0.03,0.58
2021-05-23,Chicago,84,22.6,0.05,0.045,0.52
2021-05-24,Chicago,80,24.0,0.067,0.053,0.76
2021-05-25,Chicago,84,18.2,0.055,0.036,0.51
2021-05-26,Chicago,90,21.9,0.08,0.05,0.51
2021-05-27,Chicago,83,19.4,0.068,0.052,0.63
2021-05-28,Chicago,96,27.2,0.087,0.036,0.62
2021-05-29,Chicago,88,18.7,0.082,0.053,0.65
2021-05-30,Chicago,95,26.9,0.095,0.061,0.72
2021-05-31,Chicago,104,10.8,0.064,0.043,1.02
2021-06-01,Chicago,86,8.7,0.077,0.028,0.61
2021-06-02,Chicago,96,21.4,0.082,0.047,0.94
2021-06-03,Chicago,73,13.8,0.051,0.036,0.69
2021-06-04,Chicago,82,9.3,0.066,0.047,0.69
2021-06-05,Chicago,80,18.3,0.041,0.04,0.59
2021-06-06,Chicago,76,18.5,0.076,0.024,0.51
2021-06-07,Chicago,90,13.6,0.052,0.029,0.58
2021-06-08,Chicago,78,11.0,0.055,0.033,0.71
2021-06-09,Chicago,92,23.0,0.077,0.032,0.56
2021-06-10,Chicago,77,8.6,0.052,0.036,0.74
2021-06-11,Chicago,77,18.7,0.052,0.029,0.76
2021-06-12,Chicago,82,20.5,0.059,0.03,0.64
2021-06-13,Chicago,72,19.8,0.067,0.046,0.65
2021-06-14,Chicago,80,11.9,0.064,0.034,0.41
2021-06-15,Chicago,85,23.7,0.078,0.03,0.52
2021-06-16,Chicago,67,7.5,0.056,0.028,0.38
2021-06-17,Chicago,76,22.4,0.051,0.045,0.39
2021-06-18,Chicago,69,8.9,0.047,0.035,0.54
2021-06-19,Chicago,76,13.9,0.042,0.034,0.68
2021-06-20,Chicago,82,24.3,0.059,0.03,0.6
2021-06-21,Chicago,69,8.6,0.045,0.027,0.67
2021-06-22,Chicago,76,9.1,0.069,0.034,0.5
2021-06-23,Chicago,66,14.4,0.042,0.045,0.59
2021-06-24,Chicago,80,18.7,0.048,0.024,0.61
2021-06-25,Chicago,65,15.0,0.06,0.044,0.56
2021-06-26,Chicago,75,10.5,0.048,0.049,0.43
2021-06-27,Chicago,60,13.9,0.035,0.025,0.52
2021-06-28,Chicago,73,15.2,0.048,0.04,0.67
2021-06-29,Chicago,76,12.2,0.045,0.032,0.48
2021-06-30,Chicago,83,20.4,0.082,0.028,0.61
2021-07-01,Chicago,75,15.0,0.052,0.042,0.68
2021-07-02,Chicago,50,6.5,0.036,0.033,0.35
2021-07-03,Chicago,90,15.9,0.061,0.058,0.87
2021-07-04,Chicago,71,20.0,0.068,0.034,0.4
2021-07-05,Chicago,64,15.3,0.059,0.028,0.42
2021-07-06,Chicago,75,18.7,0.052,0.05,0.45
2021-07-07,Chicago,48,5.3,0.032,0.033,0.36
2021-07-08,Chicago,72,14.2,0.063,0.037,0.53
2021-07-09,Chicago,53,5.6,0.05,0.036,0.33
2021-07-10,Chicago,86,18.5,0.057,0.051,0.71
2021-07-11,Chicago,70,12.3,0.059,0.024,0.44
2021-07-12,Chicago,89,12.3,0.059,0.054,0.59
2021-07-13,Chicago,78,11.1,0.075,0.043,0.68
2021-07-14,Chicago,71,9.6,0.036,0.023,0.38
2021-07-15,Chicago,53,14.3,0.048,0.035,0.39
2021-07-16,Chicago,56,14.5,0.047,0.037,0.56
2021-07-17,Chicago,88,21.6,0.058,0.029,0.47
2021-07-18,Chicago,70,7.6,0.065,0.027,0.57
2021-07-19,Chicago,77,18.8,0.062,0.048,0.43
2021-07-20,Chicago,77,16.4,0.047,0.047,0.62
2021-07-21,Chicago,71,19.5,0.059,0.048,0.55
2021-07-22,Chicago,71,7.3,0.044,0.045,0.68
2021-07-23,Chicago,74,11.6,0.066,0.037,0.67
2021-07-24,Chicago,62,17.6,0.043,0.02,0.48
2021-07-25,Chicago,80,16.8,0.06,0.055,0.43
2021-07-26,Chicago,66,18.0,0.063,0.024,0.43
2021-07-27,Chicago,56,15.9,0.041,0.036,0.53
2021-07-28,Chicago,76,15.4,0.064,0.053,0.6
2021-07-29,Chicago,64,10.4,0.052,0.04,0.62
2021-07-30,Chicago,55,11.1,0.037,0.032,0.38
2021-07-31,Chicago,55,14.7,0.034,0.018,0.37
2021-08-01,Chicago,68,18.9,0.061,0.03,0.34
2021-08-02,Chicago,60,16.8,0.046,0.018,0.31
2021-08-03,Chicago,60,10.9,0.039,0.042,0.44
2021-08-04,Chicago,53,9.2,0.033,0.037,0.44
2021-08-05,Chicago,55,10.9,0.05,0.02,0.51
2021-08-06,Chicago,65,13.3,0.063,0.033,0.35
2021-08-07,Chicago,53,14.1,0.032,0.035,0.3
2021-08-08,Chicago,52,15.6,0.031,0.019,0.37
2021-08-09,Chicago,63,11.6,0.047,0.037,0.33
2021-08-10,Chicago,55,11.6,0.035,0.017,0.38
2021-08-11,Chicago,47,10.3,0.041,0.025,0.38
2021-08-12,Chicago,74,8.0,0.071,0.036,0.4
2021-08-13,Chicago,76,13.8,0.039,0.049,0.39
2021-08-14,Chicago,63,17.2,0.053,0.024,0.63
2021-08-15,Chicago,68,8.1,0.039,0.026,0.61
2021-08-16,Chicago,49,6.4,0.027,0.027,0.35
2021-08-17,Chicago,66,9.9,0.061,0.038,0.36
2021-08-18,Chicago,50,12.1,0.042,0.025,0.4
2021-08-19,Chicago,43,4.6,0.029,0.026,0.4
2021-08-20,Chicago,63,18.1,0.062,0.028,0.52
2021-08-21,Chicago,50,7.9,0.042,0.025,0.47
2021-08-22,Chicago,64,10.6,0.059,0.026,0.34
2021-08-23,Chicago,47,10.1,0.029,0.029,0.39
2021-08-24,Chicago,47,11.4,0.024,0.029,0.3
2021-08-25,Chicago,54,8.5,0.047,0.032,0.54
2021-08-26,Chicago,41,5.7,0.041,0.024,0.36
2021-08-27,Chicago,45,7.6,0.042,0.029,0.4
2021-08-28,Chicago,50,8.8,0.043,0.029,0.43
2021-08-29,Chicago,66,14.5,0.059,0.02,0.52
2021-08-30,Chicago,48,10.3,0.041,0.03,0.44
2021-08-31,Chicago,64,9.9,0.035,0.041,0.54
2021-09-01,Chicago,58,6.2,0.043,0.035,0.36
2021-09-02,Chicago,54,10.6,0.033,0.037,0.41
2021-09-03,Chicago,55,15.4,0.031,0.025,0.28
2021-09-04,Chicago,46,10.4,0.025,0.021,0.4
2021-09-05,Chicago,50,10.5,0.044,0.033,0.47
2021-09-06,Chicago,51,5.6,0.041,0.03,0.28
2021-09-07,Chicago,57,13.8,0.052,0.04,0.29
2021-09-08,Chicago,55,12.5,0.042,0.017,0.42
2021-09-09,Chicago,46,13.3,0.041,0.014,0.36
2021-09-10,Chicago,52,5.6,0.034,0.025,0.48
2021-09-11,Chicago,49,12.4,0.027,0.025,0.25
2021-09-12,Chicago,64,6.8,0.054,0.041,0.59
2021-09-13,Chicago,61,14.4,0.06,0.026,0.47
2021-09-14,Chicago,79,8.9,0.046,0.028,0.42
2021-09-15,Chicago,62,16.7,0.053,0.036,0.58
2021-09-16,Chicago,70,17.7,0.042,0.049,0.35
2021-09-17,Chicago,61,7.1,0.057,0.019,0.35
2021-09-18,Chicago,51,5.6,0.029,0.021,0.44
2021-09-19,Chicago,47,10.3,0.026,0.026,0.44
2021-09-20,Chicago,42,5.8,0.027,0.02,0.3
2021-09-21,Chicago,74,8.1,0.073,0.025,0.54
2021-09-22,Chicago,58,14.5,0.036,0.019,0.37
2021-09-23,Chicago,39,8.1,0.024,0.022,0.23
2021-09-24,Chicago,54,14.2,0.041,0.017,0.4
2021-09-25,Chicago,47,10.2,0.037,0.022,0.32
2021-09-26,Chicago,42,5.4,0.03,0.017,0.22
2021-09-27,Chicago,57,16.4,0.046,0.018,0.53
2021-09-28,Chicago,71,18.3,0.069,0.022,0.42
2021-09-29,Chicago,56,14.0,0.048,0.036,0.47
2021-09-30,Chicago,50,13.4,0.046,0.018,0.25
2021-10-01,Chicago,54,10.6,0.045,0.02,0.52
2021-10-02,Chicago,54,13.3,0.036,0.019,0.33
2021-10-03,Chicago,63,9.2,0.05,0.02,0.57
2021-10-04,Chicago,53,7.0,0.033,0.037,0.27
2021-10-05,Chicago,73,9.2,0.073,0.031,0.67
2021-10-06,Chicago,55,13.8,0.038,0.037,0.31
2021-10-07,Chicago,63,9.9,0.044,0.032,0.33
2021-10-08,Chicago,47,12.4,0.027,0.031,0.27
2021-10-09,Chicago,50,7.6,0.047,0.029,0.42
2021-10-10,Chicago,62,16.3,0.034,0.033,0.48
2021-10-11,Chicago,51,12.9,0.039,0.018,0.41
2021-10-12,Chicago,55,11.1,0.052,0.027,0.44
2021-10-13,Chicago,67,8.1,0.052,0.039,0.57
2021-10-14,Chicago,52,14.3,0.05,0.028,0.39
2021-10-15,Chicago,72,17.3,0.055,0.035,0.4
2021-10-16,Chicago,47,11.8,0.027,0.018,0.31
2021-10-17,Chicago,48,13.9,0.034,0.029,0.24
2021-10-18,Chicago,53,7.4,0.046,0.025,0.42
2021-10-19,Chicago,56,8.7,0.044,0.037,0.28
2021-10-20,Chicago,82,11.7,0.05,0.04,0.6
2021-10-21,Chicago,56,7.5,0.029,0.025,0.39
2021-10-22,Chicago,78,9.0,0.069,0.033,0.54
2021-10-23,Chicago,52,15.1,0.032,0.02,0.49
2021-10-24,Chicago,55,12.8,0.031,0.03,0.52
2021-10-25,Chicago,38,10.2,0.031,0.023,0.24
2021-10-26,Chicago,48,9.4,0.042,0.015,0.41
2021-10-27,Chicago,77,20.8,0.063,0.032,0.53
2021-10-28,Chicago,71,15.5,0.057,0.029,0.71
2021-10-29,Chicago,56,13.4,0.046,0.019,0.37
2021-10-30,Chicago,42,8.3,0.029,0.027,0.27
2021-10-31,Chicago,42,9.6,0.036,0.016,0.35
2021-11-01,Chicago,58,15.6,0.046,0.038,0.5
2021-11-02,Chicago,58,10.7,0.033,0.019,0.31
2021-11-03,Chicago,43,6.5,0.035,0.027,0.28
2021-11-04,Chicago,56,12.1,0.056,0.035,0.46
2021-11-05,Chicago,63,10.5,0.054,0.028,0.51
2021-11-06,Chicago,45,8.1,0.028,0.021,0.42
2021-11-07,Chicago,69,18.8,0.041,0.023,0.37
2021-11-08,Chicago,44,12.9,0.04,0.026,0.33
2021-11-09,Chicago,48,8.3,0.025,0.025,0.36
2021-11-10,Chicago,57,16.9,0.035,0.024,0.45
2021-11-11,Chicago,54,5.5,0.05,0.032,0.47
2021-11-12,Chicago,62,9.2,0.058,0.026,0.59
2021-11-13,Chicago,62,16.4,0.045,0.035,0.51
2021-11-14,Chicago,68,19.0,0.04,0.033,0.43
2021-11-15,Chicago,51,13.5,0.044,0.019,0.33
2021-11-16,Chicago,73,13.9,0.045,0.04,0.4
2021-11-17,Chicago,67,7.5,0.043,0.021,0.46
2021-11-18,Chicago,66,7.5,0.049,0.027,0.51
2021-11-19,Chicago,53,8.4,0.032,0.029,0.43
2021-11-20,Chicago,61,15.6,0.041,0.037,0.47
2021-11-21,Chicago,77,13.1,0.065,0.033,0.76
2021-11-22,Chicago,77,20.4,0.043,0.029,0.76
2021-11-23,Chicago,70,17.2,0.052,0.031,0.67
2021-11-24,Chicago,56,13.9,0.045,0.03,0.36
2021-11-25,Chicago,69,9.6,0.036,0.042,0.59
2021-11-26,Chicago,67,19.4,0.053,0.047,0.42
2021-11-27,Chicago,69,13.7,0.056,0.029,0.62
2021-11-28,Chicago,75,21.0,0.066,0.039,0.75
2021-11-29,Chicago,66,9.0,0.04,0.029,0.49
2021-11-30,Chicago,55,7.8,0.044,0.027,0.52
2021-12-01,Chicago,42,7.5,0.035,0.015,0.23
2021-12-02,Chicago,71,16.7,0.037,0.038,0.62
2021-12-03,Chicago,49,12.7,0.039,0.018,0.28
2021-12-04,Chicago,67,12.4,0.034,0.043,0.47
2021-12-05,Chicago,59,11.6,0.036,0.018,0.3
2021-12-06,Chicago,53,6.9,0.05,0.034,0.33
2021-12-07,Chicago,65,9.8,0.058,0.045,0.45
2021-12-08,Chicago,64,8.8,0.049,0.035,0.49
2021-12-09,Chicago,78,11.6,0.075,0.047,0.75
2021-12-10,Chicago,60,10.9,0.046,0.028,0.44
2021-12-11,Chicago,83,23.6,0.071,0.058,0.65
2021-12-12,Chicago,64,18.1,0.058,0.041,0.41
2021-12-13,Chicago,58,11.8,0.048,0.028,0.49
2021-12-14,Chicago,75,21.9,0.057,0.026,0.39
2021-12-15,Chicago,79,12.0,0.06,0.053,0.75
2021-12-16,Chicago,77,19.3,0.073,0.043,0.69
2021-12-17,Chicago,61,11.5,0.038,0.042,0.48
2021-12-18,Chicago,77,16.4,0.076,0.024,0.57
2021-12-19,Chicago,57,17.0,0.052,0.026,0.48
2021-12-20,Chicago,85,9.6,0.069,0.047,0.8
2021-12-21,Chicago,79,16.0,0.069,0.034,0.7
2021-12-22,Chicago,68,18.5,0.039,0.031,0.38
2021-12-23,Chicago,67,12.9,0.038,0.024,0.51
2021-12-24,Chicago,73,18.4,0.072,0.033,0.52
2021-12-25,Chicago,79,20.3,0.042,0.041,0.65
2021-12-26,Chicago,68,7.2,0.038,0.021,0.48
2021-12-27,Chicago,73,17.0,0.06,0.031,0.68
2021-12-28,Chicago,82,18.8,0.046,0.036,0.68
2021-12-29,Chicago,42,11.3,0.037,0.027,0.33
2021-12-30,Chicago,85,12.6,0.067,0.043,0.53
2021-12-31,Chicago,71,20.4,0.053,0.031,0.51
2022-01-01,Chicago,79,21.3,0.06,0.043,0.47
2022-01-02,Chicago,82,20.9,0.074,0.053,0.49
2022-01-03,Chicago,93,23.0,0.059,0.047,0.56
2022-01-04,Chicago,74,19.8,0.055,0.028,0.57
2022-01-05,Chicago,77,16.0,0.063,0.053,0.56
2022-01-06,Chicago,70,20.9,0.067,0.046,0.65
2022-01-07,Chicago,74,15.3,0.055,0.023,0.64
2022-01-08,Chicago,73,12.5,0.05,0.039,0.48
2022-01-09,Chicago,61,9.2,0.048,0.027,0.44
2022-01-10,Chicago,80,17.9,0.043,0.029,0.79
2022-01-11,Chicago,82,20.6,0.045,0.044,0.79
2022-01-12,Chicago,82,21.1,0.075,0.027,0.47
2022-01-13,Chicago,71,21.2,0.041,0.049,0.41
2022-01-14,Chicago,100,21.2,0.086,0.052,0.54
2022-01-15,Chicago,98,14.5,0.087,0.035,0.93
2022-01-16,Chicago,93,9.3,0.072,0.038,0.63
2022-01-17,Chicago,67,10.9,0.059,0.028,0.44
2022-01-18,Chicago,81,8.8,0.063,0.036,0.8
2022-01-19,Chicago,80,22.1,0.048,0.028,0.79
2022-01-20,Chicago,75,21.4,0.046,0.052,0.52
2022-01-21,Chicago,93,25.6,0.071,0.035,0.7
2022-01-22,Chicago,77,13.4,0.06,0.041,0.77
2022-01-23,Chicago,66,13.9,0.042,0.023,0.62
2022-01-24,Chicago,85,10.4,0.043,0.044,0.62
2022-01-25,Chicago,63,11.0,0.035,0.025,0.5
2022-01-26,Chicago,78,23.0,0.074,0.026,0.65
2022-01-27,Chicago,87,15.9,0.054,0.049,0.68
2022-01-28,Chicago,97,28.0,0.082,0.053,0.66
2022-01-29,Chicago,89,11.0,0.07,0.032,0.67
2022-01-30,Chicago,86,17.0,0.043,0.059,0.5
2022-01-31,Chicago,87,10.3,0.061,0.027,0.77
2022-02-01,Chicago,102,22.6,0.101,0.062,0.62
2022-02-02,Chicago,87,16.6,0.064,0.05,0.81
2022-02-03,Chicago,101,13.4,0.069,0.041,0.67
2022-02-04,Chicago,86,25.7,0.085,0.052,0.5
2022-02-05,Chicago,92,19.2,0.084,0.051,0.78
